food_id,food_name,food_price
f7ac7406-a651-4093-bb00-d08db70b37c8,Ciğer Kavurma Dürüm,"8,00 TL"
b44f6eec-960f-4773-af87-e4db6ee504c2,Antep Ciğer Kavurma,"13,00 TL"
e6c0794e-eaea-4a2f-8979-fb9b0f7f3b48,Nohut,"12,00 TL"
