food_id,food_name,food_price
787603b8-e52e-4df1-bf5c-9b5bc6d93290,Pan Karışık Pizza (Büyük),"27,99 TL"
676f9ec4-82a4-4b3f-a499-b387fc95bd3a,Pan Karışık Pizza (Orta),"22,99 TL"
da2221ff-7746-45da-a7ed-8e2c86ea122c,Double Menü,"59,99 TL"
