food_id,food_name,food_price
72b0c46a-e624-4a24-8301-76d64c71c4f3,Çiğ Köfte Dürüm,"7,00 TL"
97ce7a27-d5e4-46cb-9931-839dbbf28914,Yarım Ekmek Arası Izgara Tavuk,"12,00 TL"
7431ce23-975b-4898-83bc-a10fa2e7fd30,Izgara Tavuk,"20,00 TL"
