food_id,food_name,food_price
c6421338-4358-45cc-b5cd-1abee70f28f9,Ekmek Arası Izgara Köfte (110 gr.),"10,00 TL"
44c2083d-f6ab-40a6-8380-89564d5eeec3,Ekmek Arası Patso,"7,50 TL"
a4704f33-a109-4843-8b6a-91db33551ff8,3/4 Ekmek Arası Izgara Köfte (170 gr.),"15,00 TL"
