food_id,food_name,food_price
3f183a9a-70cb-454f-a794-f7cccdc53fdb,Çiğ Köfte (500 gr.),"28,00 TL"
0c22b4e5-1add-48ee-98bc-1d55520839c5,Çiğ Köfte Dürüm,"7,00 TL"
23900d53-a612-4501-a161-f69518541c2d,Çiğ Köfte (250 gr.),"14,00 TL"
