food_id,food_name,food_price
d78d7524-4fb1-48af-8808-4325032afea1,Seçilmiş Menü (Eco Road Burger Menü),"25,00 TL"
8a172bbe-4c9b-488d-a2f6-51d4080ab691,Vodafone Menüsü (Big Boys Road Burger Menü),"38,00 TL"
08666bb3-a23b-4dbc-bf54-69e9415b8ee1,Seçilmiş Menü (Big Road Burger Menü),"35,95 TL"
