food_id,food_name,food_price
a101a72a-03f2-4c83-bfbf-8fe8b0e15b87,Profiterol,"20,75 TL"
c1ffa140-23a6-40c0-975e-04edede4bbd8,Kıymalı Karaköy Böreği,"17,00 TL"
0d22dd2a-5f2d-4742-95b3-8bbc217c69ad,Fıstıklı Özel Baklava (500 gr.),"52,50 TL"
