food_id,food_name,food_price
e125d80f-a556-4b75-bca7-a04626b8aa95,Cheeseburger (120 gr.) Menü,"32,50 TL"
93d59e84-63d9-4964-a17c-ebd20bb553f9,Jön Tavuk Menü,"17,50 TL"
321408c5-afd3-4d6f-bab3-427b266b42e2,Hamburger (120 gr.) Menü,"29,50 TL"
