food_id,food_name,food_price
db03889e-20c7-493c-a74a-5741dbd2d92a,Midye Dolma (Adet),"1,75 TL"
30b6a5e4-ea1b-492b-9f2b-c216dc9559c4,Yarım Ekmek Arası Kokoreç,"15,00 TL"
d1ad2529-d008-471d-8e8f-c00630627b21,3/4 Ekmek Arası Kokoreç,"22,00 TL"
